Output Length, Input Length, NEON Cycles, C Cycles
3094, 952, 2895.546079, 2921.241751
3094, 986, 2896.186920, 2922.674605
3094, 1020, 2896.524663, 2915.537287
3128, 34, 2223.182812, 2231.113331
3128, 68, 2223.037926, 2231.613532
3128, 102, 2224.067421, 2232.156472
3128, 136, 2318.093061, 2329.226482
3128, 170, 2318.846904, 2331.620647
3128, 204, 2319.212299, 2330.580645
3128, 238, 2319.888628, 2331.171300
3128, 272, 2414.133537, 2426.178833
3128, 306, 2414.711936, 2428.143068
3128, 340, 2415.136339, 2427.719074
3128, 374, 2415.691091, 2428.645598
3128, 408, 2510.149509, 2526.141823
3128, 442, 2510.740680, 2527.301239
3128, 476, 2511.039666, 2526.275315
3128, 510, 2511.486948, 2526.735096
3128, 544, 2606.393182, 2624.330013
3128, 578, 2608.116936, 2623.510098
3128, 612, 2607.303598, 2625.697324
3128, 646, 2608.239342, 2623.939544
3128, 680, 2702.310279, 2726.936593
3128, 714, 2706.151385, 2726.557323
3128, 748, 2705.896131, 2727.006139
3128, 782, 2706.583517, 2727.164617
3128, 816, 2800.850973, 2824.164353
3128, 850, 2801.549148, 2824.829753
3128, 884, 2802.270974, 2827.186519
3128, 918, 2807.286233, 2818.402461
3128, 952, 2893.572704, 2923.626036
3128, 986, 2894.243498, 2919.962213
3128, 1020, 2894.598158, 2920.940807
3162, 34, 2318.951084, 2328.647345
3162, 68, 2319.187584, 2340.730105
3162, 102, 2334.148458, 2342.143943
3162, 136, 2440.499134, 2447.531959
3162, 170, 2419.787805, 2447.592596
3162, 204, 2436.041548, 2426.843347
3162, 238, 2415.599381, 2425.866545
3162, 272, 2532.352306, 2545.794724
3162, 306, 2521.523267, 2538.752957
3162, 340, 2538.781882, 2542.164575
3162, 374, 2527.990332, 2557.013066
3162, 408, 2651.063603, 2656.850167
3162, 442, 2629.943313, 2640.055773
3162, 476, 2632.621291, 2654.385681
3162, 510, 2623.522776, 2645.632898
3162, 544, 2721.022983, 2738.019884
3162, 578, 2726.170101, 2727.295533
3162, 612, 2725.598675, 2740.556156
3162, 646, 2720.921695, 2752.771047
3162, 680, 2818.631703, 2847.410378
3162, 714, 2800.313682, 2821.137023
3162, 748, 2800.605420, 2820.984143
3162, 782, 2800.920219, 2820.203213
3162, 816, 2895.840744, 2918.457901
3162, 850, 2896.416848, 2918.899731
3162, 884, 2896.726230, 2918.231990
3162, 918, 2896.566603, 2920.688391
3162, 952, 2991.284784, 3016.476468
3162, 986, 2991.346274, 3017.237043
3162, 1020, 2992.344219, 3018.440009
3196, 34, 2319.722709, 2329.069199
3196, 68, 2319.905468, 2329.111410
3196, 102, 2320.390418, 2329.396963
3196, 136, 2414.801047, 2425.543158
3196, 170, 2415.454566, 2425.915999
3196, 204, 2415.756978, 2427.453240
3196, 238, 2416.176290, 2426.418273
3196, 272, 2511.471411, 2524.813301
3196, 306, 2511.172136, 2524.210196
3196, 340, 2512.548227, 2524.691089
3196, 374, 2512.100582, 2525.514508
3196, 408, 2607.445055, 2623.728541
3196, 442, 2608.111428, 2624.083904
3196, 476, 2608.477894, 2624.399336
3196, 510, 2608.694807, 2625.137781
3196, 544, 2703.821950, 2721.684866
3196, 578, 2705.706790, 2722.590577
3196, 612, 2704.806744, 2722.598016
3196, 646, 2704.566317, 2724.414081
3196, 680, 2799.965934, 2819.847306
3196, 714, 2800.283965, 2820.702040
3196, 748, 2800.615992, 2820.503566
3196, 782, 2800.559820, 2821.238768
3196, 816, 2895.502189, 2917.821812
3196, 850, 2896.112326, 2918.760280
3196, 884, 2896.429080, 2919.098084
3196, 918, 2896.180690, 2920.674917
3196, 952, 2991.830639, 3016.406037
3196, 986, 2992.261242, 3016.918615
3196, 1020, 2993.068828, 3017.296950
3230, 34, 2320.008955, 2329.245604
3230, 68, 2320.419194, 2329.297701
3230, 102, 2320.573893, 2329.557285
3230, 136, 2414.969587, 2426.550786
3230, 170, 2415.694686, 2426.214280
3230, 204, 2415.782393, 2428.126947
3230, 238, 2416.223666, 2428.008518
3230, 272, 2511.633499, 2525.686991
3230, 306, 2512.257228, 2524.607957
3230, 340, 2512.217920, 2524.127323
3230, 374, 2512.362780, 2525.954315
3230, 408, 2607.543339, 2624.151734
3230, 442, 2607.647894, 2625.179611
3230, 476, 2608.492085, 2623.003178
3230, 510, 2608.189292, 2624.578448
3230, 544, 2703.859361, 2720.866509
3230, 578, 2704.571473, 2723.515395
3230, 612, 2704.919822, 2725.753621
3230, 646, 2704.440349, 2723.729377
3230, 680, 2799.891664, 2820.593558
3230, 714, 2800.796981, 2821.542785
3230, 748, 2800.830970, 2824.356336
3230, 782, 2800.545987, 2822.653689
3230, 816, 2896.067580, 2919.658040
3230, 850, 2896.497927, 2920.461822
3230, 884, 2896.726177, 2923.073171
3230, 918, 2897.235729, 2920.648363
3230, 952, 2991.680515, 3017.858069
3230, 986, 2992.361671, 3018.777858
3230, 1020, 2992.687216, 3011.502356
3264, 34, 2319.021861, 2327.469782
3264, 68, 2319.423707, 2327.865117
3264, 102, 2319.736738, 2328.285501
3264, 136, 2414.231629, 2425.161137
3264, 170, 2414.865439, 2425.313352
3264, 204, 2415.223077, 2426.705348
3264, 238, 2415.791035, 2426.808732
3264, 272, 2510.418860, 2523.480371
3264, 306, 2510.827187, 2523.518028
3264, 340, 2510.993417, 2525.010903
3264, 374, 2511.671529, 2524.309140
3264, 408, 2606.065244, 2622.266892
3264, 442, 2606.705329, 2623.274171
3264, 476, 2607.054946, 2623.968269
3264, 510, 2607.505274, 2622.820392
3264, 544, 2702.529727, 2718.138958
3264, 578, 2703.145867, 2720.583304
3264, 612, 2703.410029, 2719.404504
3264, 646, 2703.794890, 2721.310138
3264, 680, 2798.424089, 2818.013324
3264, 714, 2799.233334, 2816.406742
3264, 748, 2799.423439, 2820.056651
3264, 782, 2800.239556, 2818.733309
3264, 816, 2894.329816, 2917.059378
3264, 850, 2895.021130, 2918.421840
3264, 884, 2895.394574, 2918.565451
3264, 918, 2896.076544, 2916.758103
3264, 952, 2990.226440, 3016.172696
3264, 986, 2990.932432, 3016.935707
3264, 1020, 2991.296640, 3017.173320
3298, 34, 2415.635574, 2425.032190
3298, 68, 2415.921190, 2425.384596
3298, 102, 2416.449575, 2425.703837
3298, 136, 2510.749093, 2521.875426
3298, 170, 2511.433070, 2522.700640
3298, 204, 2511.686134, 2524.639699
3298, 238, 2512.123258, 2523.807079
3298, 272, 2607.390514, 2620.355993
3298, 306, 2607.870251, 2621.571784
3298, 340, 2607.722723, 2621.285657
3298, 374, 2609.002755, 2622.167027
3298, 408, 2703.308989, 2720.453151
3298, 442, 2703.948259, 2721.169723
3298, 476, 2704.295779, 2721.088227
3298, 510, 2704.696994, 2719.790218
3298, 544, 2799.808076, 2818.355925
3298, 578, 2799.772995, 2818.969223
3298, 612, 2800.750456, 2819.522633
3298, 646, 2800.518247, 2820.040855
3298, 680, 2895.756753, 2917.075173
3298, 714, 2895.759020, 2916.443500
3298, 748, 2896.119125, 2917.253513
3298, 782, 2896.464223, 2918.200364
3298, 816, 2991.738747, 3014.325060
3298, 850, 2991.488870, 3014.933338
3298, 884, 2992.017773, 3017.466331
3298, 918, 2992.573191, 3016.649783
3298, 952, 3088.724004, 3110.067486
3298, 986, 3088.284154, 3114.067916
3298, 1020, 3088.641513, 3114.172597
3332, 34, 2415.988230, 2425.945447
3332, 68, 2416.274035, 2425.847993
3332, 102, 2416.769086, 2426.734392
3332, 136, 2511.124963, 2523.116066
3332, 170, 2511.651667, 2522.945073
3332, 204, 2512.034860, 2524.555711
3332, 238, 2512.443449, 2523.592892
3332, 272, 2607.736990, 2620.622832
3332, 306, 2608.274445, 2621.276550
3332, 340, 2608.644354, 2621.798049
3332, 374, 2608.429537, 2621.854209
3332, 408, 2703.712383, 2720.010460
3332, 442, 2704.321124, 2720.977321
3332, 476, 2704.619938, 2721.102306
3332, 510, 2704.513105, 2722.474147
3332, 544, 2800.031351, 2819.616000
3332, 578, 2800.371709, 2819.720010
3332, 612, 2801.108678, 2820.116370
3332, 646, 2801.635777, 2820.606703
3332, 680, 2896.029055, 2917.059560
3332, 714, 2896.627273, 2917.503969
3332, 748, 2896.909443, 2917.766689
3332, 782, 2896.800202, 2918.651803
3332, 816, 2991.902784, 3014.780729
3332, 850, 2992.588860, 3016.446320
3332, 884, 2992.988737, 3016.322918
3332, 918, 2992.482369, 3017.089824
3332, 952, 3087.872480, 3113.971802
3332, 986, 3087.818705, 3114.462208
3332, 1020, 3088.635344, 3113.959830
3366, 34, 2417.273956, 2426.536948
3366, 68, 2417.410484, 2426.170492
3366, 102, 2417.836103, 2426.985488
3366, 136, 2512.371926, 2522.769899
3366, 170, 2512.915153, 2523.371453
3366, 204, 2513.218759, 2525.314472
3366, 238, 2513.464918, 2524.892667
3366, 272, 2609.123189, 2621.262256
3366, 306, 2609.508877, 2622.344926
3366, 340, 2609.724134, 2622.429828
3366, 374, 2610.525787, 2623.258279
3366, 408, 2704.858018, 2721.372821
3366, 442, 2705.011219, 2720.176055
3366, 476, 2705.913728, 2719.524316
3366, 510, 2705.478654, 2722.888153
3366, 544, 2801.183816, 2819.483164
3366, 578, 2801.144761, 2820.420582
3366, 612, 2801.845552, 2816.845132
3366, 646, 2801.877419, 2820.490831
3366, 680, 2897.203284, 2918.238946
3366, 714, 2897.791845, 2918.894516
3366, 748, 2898.609672, 2921.267507
3366, 782, 2898.591383, 2919.500428
3366, 816, 2993.188351, 3016.784279
3366, 850, 2993.874934, 3017.433704
3366, 884, 2993.626103, 3020.802664
3366, 918, 2994.580395, 3017.717510
3366, 952, 3089.306755, 3115.256381
3366, 986, 3089.682658, 3115.694431
3366, 1020, 3090.018984, 3119.665986
3400, 34, 2415.373946, 2424.079647
3400, 68, 2415.813185, 2424.802716
3400, 102, 2416.250451, 2425.318366
3400, 136, 2510.751062, 2521.094752
3400, 170, 2511.356171, 2521.845232
3400, 204, 2511.574778, 2523.309408
3400, 238, 2512.161676, 2523.295977
3400, 272, 2606.609470, 2619.949824
3400, 306, 2607.315007, 2621.297445
3400, 340, 2607.494740, 2620.724777
3400, 374, 2608.230103, 2621.003869
3400, 408, 2702.587881, 2718.802979
3400, 442, 2703.340083, 2720.147747
3400, 476, 2703.545673, 2719.899081
3400, 510, 2703.947907, 2720.606228
3400, 544, 2798.991160, 2816.292236
3400, 578, 2799.450099, 2817.900211
3400, 612, 2799.869242, 2816.653598
3400, 646, 2800.451109, 2816.245479
3400, 680, 2894.934512, 2915.545934
3400, 714, 2895.395129, 2916.425538
3400, 748, 2895.842026, 2916.975212
3400, 782, 2896.226138, 2917.380657
3400, 816, 2990.973966, 3013.898807
3400, 850, 2991.541428, 3014.823752
3400, 884, 2991.706384, 3015.501690
3400, 918, 2992.282786, 3015.099214
3400, 952, 3086.783829, 3113.138795
3400, 986, 3087.430989, 3113.496510
3400, 1020, 3087.869172, 3113.086179
3434, 34, 2512.863930, 2521.508824
3434, 68, 2513.284763, 2521.884296
3434, 102, 2513.663211, 2522.354565
3434, 136, 2608.076162, 2619.698312
3434, 170, 2608.793469, 2618.943219
3434, 204, 2609.098967, 2620.398431
3434, 238, 2609.492161, 2620.567832
3434, 272, 2704.741033, 2716.616016
3434, 306, 2705.285319, 2717.521449
3434, 340, 2705.605587, 2717.273856
3434, 374, 2705.658219, 2718.115359
3434, 408, 2800.505849, 2816.156604
3434, 442, 2801.296818, 2816.733279
3434, 476, 2801.708308, 2817.631600
3434, 510, 2802.264443, 2817.311648
3434, 544, 2897.074197, 2914.638680
3434, 578, 2897.631482, 2914.328879
3434, 612, 2898.137694, 2915.638678
3434, 646, 2898.525199, 2915.667214
3434, 680, 2992.887023, 3011.127618
3434, 714, 2993.611721, 3013.475068
3434, 748, 2993.910086, 3013.707291
3434, 782, 2993.774702, 3014.274366
3434, 816, 3088.951831, 3111.593154
3434, 850, 3089.534627, 3112.072889
3434, 884, 3089.936524, 3112.398567
3434, 918, 3089.734569, 3113.117385
3434, 952, 3184.793464, 3210.097030
3434, 986, 3185.584101, 3210.447623
3434, 1020, 3185.908951, 3212.055550
3468, 34, 2513.026204, 2522.273846
3468, 68, 2513.293843, 2522.900245
3468, 102, 2513.818811, 2523.180540
3468, 136, 2608.307523, 2619.384549
3468, 170, 2608.735951, 2619.181129
3468, 204, 2609.039696, 2621.259899
3468, 238, 2609.566446, 2620.040422
3468, 272, 2704.749835, 2716.808678
3468, 306, 2705.307120, 2717.589755
3468, 340, 2705.742316, 2717.916278
3468, 374, 2706.641290, 2718.140363
3468, 408, 2800.837061, 2816.584492
3468, 442, 2800.677032, 2817.440318
3468, 476, 2800.911090, 2817.528383
3468, 510, 2801.398995, 2818.193239
3468, 544, 2897.161780, 2915.006478
3468, 578, 2896.960393, 2915.391639
3468, 612, 2898.074589, 2916.228424
3468, 646, 2898.788185, 2916.666696
3468, 680, 2992.971223, 3013.088562
3468, 714, 2993.843397, 3014.186296
3468, 748, 2994.266478, 3014.155893
3468, 782, 2994.744476, 3014.681734
3468, 816, 3089.057920, 3111.637052
3468, 850, 3088.941280, 3113.194758
3468, 884, 3089.940449, 3112.557873
3468, 918, 3089.833454, 3113.262824
3468, 952, 3185.194010, 3210.223641
3468, 986, 3184.878721, 3210.873544
3468, 1020, 3185.855806, 3211.364884
3502, 34, 2513.623887, 2522.426665
3502, 68, 2513.922064, 2522.557416
3502, 102, 2514.393608, 2522.724567
3502, 136, 2608.734125, 2618.820127
3502, 170, 2609.833202, 2619.613549
3502, 204, 2609.691393, 2620.482990
3502, 238, 2610.604992, 2621.711952
3502, 272, 2705.692699, 2717.486688
3502, 306, 2706.368550, 2718.275998
3502, 340, 2706.294188, 2717.521496
3502, 374, 2706.939032, 2718.932759
3502, 408, 2801.557491, 2817.618613
3502, 442, 2801.831057, 2818.411058
3502, 476, 2802.253711, 2820.706322
3502, 510, 2802.137462, 2818.092952
3502, 544, 2897.775204, 2915.981416
3502, 578, 2898.506139, 2916.543741
3502, 612, 2897.957039, 2918.326552
3502, 646, 2898.365995, 2917.098047
3502, 680, 2993.776996, 3014.393885
3502, 714, 2993.701906, 3014.976474
3502, 748, 2994.726087, 3018.297895
3502, 782, 2994.731094, 3015.986205
3502, 816, 3089.588263, 3113.723744
3502, 850, 3090.287213, 3114.263290
3502, 884, 3090.650123, 3116.866066
3502, 918, 3090.422941, 3114.241063
3502, 952, 3185.515585, 3211.447846
3502, 986, 3186.264255, 3211.782148
3502, 1020, 3186.439095, 3215.730128
3536, 34, 2512.171908, 2520.775866
3536, 68, 2512.378597, 2521.277799
3536, 102, 2512.809397, 2521.673846
3536, 136, 2607.377709, 2619.535573
3536, 170, 2607.922971, 2618.234338
3536, 204, 2608.282977, 2620.461454
3536, 238, 2608.667258, 2620.374764
3536, 272, 2703.168763, 2716.696412
3536, 306, 2703.752141, 2717.172393
3536, 340, 2704.088639, 2718.204102
3536, 374, 2704.997670, 2718.184577
3536, 408, 2799.459241, 2815.947407
3536, 442, 2799.947176, 2816.698187
3536, 476, 2800.150314, 2816.767305
3536, 510, 2800.510766, 2818.288130
3536, 544, 2895.516665, 2914.616042
3536, 578, 2896.251028, 2915.059727
3536, 612, 2896.441347, 2915.404770
3536, 646, 2897.001132, 2915.536495
3536, 680, 2991.596751, 3013.495471
3536, 714, 2992.499205, 3013.530868
3536, 748, 2992.577947, 3013.340511
3536, 782, 2992.951414, 3013.687228
3536, 816, 3087.543775, 3110.501444
3536, 850, 3088.033058, 3111.955188
3536, 884, 3088.920974, 3111.706985
3536, 918, 3088.989572, 3112.548452
3536, 952, 3183.351643, 3209.456490
3536, 986, 3184.105316, 3209.691807
3536, 1020, 3184.390335, 3210.541489
3570, 34, 2609.326437, 2617.680013
3570, 68, 2609.732206, 2618.349435
3570, 102, 2610.739038, 2618.593961
3570, 136, 2704.779277, 2715.407859
3570, 170, 2705.358811, 2715.219886
3570, 204, 2705.641442, 2717.076033
3570, 238, 2706.170496, 2716.767912
3570, 272, 2801.522699, 2813.500645
3570, 306, 2801.974634, 2814.517318
3570, 340, 2802.301114, 2814.697600
3570, 374, 2802.945688, 2814.889010
3570, 408, 2897.340691, 2912.756035
3570, 442, 2898.002078, 2913.183688
3570, 476, 2898.445905, 2913.777282
3570, 510, 2898.913079, 2913.849714
3570, 544, 2994.179063, 3011.170970
3570, 578, 2994.114051, 3011.466819
3570, 612, 2994.648525, 3011.461317
3570, 646, 2994.335444, 3012.260790
3570, 680, 3089.535960, 3105.644544
3570, 714, 3090.298005, 3109.718811
3570, 748, 3090.857156, 3110.267019
3570, 782, 3090.277568, 3111.246060
3570, 816, 3185.510679, 3207.704237
3570, 850, 3185.499322, 3208.224194
3570, 884, 3186.460301, 3208.302747
3570, 918, 3186.429456, 3209.005906
3570, 952, 3281.291354, 3305.374683
3570, 986, 3281.993681, 3307.456807
3570, 1020, 3282.356477, 3306.541973
3604, 34, 2609.529483, 2618.240094
3604, 68, 2610.176156, 2618.772727
3604, 102, 2610.363449, 2619.153811
3604, 136, 2704.855227, 2714.947293
3604, 170, 2705.331008, 2715.438038
3604, 204, 2705.619321, 2716.047311
3604, 238, 2706.141469, 2716.094631
3604, 272, 2801.311496, 2814.490071
3604, 306, 2801.269475, 2814.857810
3604, 340, 2802.376119, 2814.333439
3604, 374, 2802.945023, 2814.982324
3604, 408, 2897.293267, 2912.988427
3604, 442, 2897.486716, 2913.649840
3604, 476, 2898.315993, 2913.930731
3604, 510, 2898.037693, 2914.228186
3604, 544, 2994.153127, 3011.387076
3604, 578, 2994.327502, 3012.377513
3604, 612, 2994.875677, 3012.362200
3604, 646, 2995.638760, 3012.798063
3604, 680, 3089.598587, 3109.393600
3604, 714, 3090.231832, 3110.213648
3604, 748, 3090.976517, 3110.666014
3604, 782, 3090.376877, 3111.164844
3604, 816, 3185.592719, 3208.143895
3604, 850, 3185.567340, 3208.784704
3604, 884, 3185.934847, 3208.763261
3604, 918, 3186.371045, 3209.348230
3604, 952, 3281.401487, 3306.263231
3604, 986, 3282.062627, 3307.437030
3604, 1020, 3282.568329, 3307.187457
3638, 34, 2610.208975, 2619.280905
3638, 68, 2610.372894, 2618.876123
3638, 102, 2611.003396, 2619.088361
3638, 136, 2705.343091, 2715.588252
3638, 170, 2705.991528, 2716.187724
3638, 204, 2706.217802, 2717.824504
3638, 238, 2706.789606, 2717.768991
3638, 272, 2801.984822, 2815.377113
3638, 306, 2802.439303, 2814.946370
3638, 340, 2803.010571, 2813.748289
3638, 374, 2802.828652, 2815.726067
3638, 408, 2898.001086, 2914.120166
3638, 442, 2898.513353, 2914.652309
3638, 476, 2898.902774, 2912.278041
3638, 510, 2898.649555, 2915.280454
3638, 544, 2994.352922, 3012.348946
3638, 578, 2995.034882, 3013.228957
3638, 612, 2995.257691, 3014.970398
3638, 646, 2996.141841, 3013.728226
3638, 680, 3090.117620, 3111.095419
3638, 714, 3090.918868, 3111.783879
3638, 748, 3091.393832, 3113.497082
3638, 782, 3091.698111, 3111.902370
3638, 816, 3186.191103, 3208.990988
3638, 850, 3186.737350, 3209.912841
3638, 884, 3187.147738, 3203.798360
3638, 918, 3186.875545, 3209.277534
3638, 952, 3282.022979, 3307.314840
3638, 986, 3282.760143, 3308.306000
3638, 1020, 3283.409754, 3311.926965
3672, 34, 2608.432936, 2617.295334
3672, 68, 2608.820958, 2617.748426
3672, 102, 2609.257078, 2617.787698
3672, 136, 2703.779746, 2715.150055
3672, 170, 2704.992372, 2716.237975
3672, 204, 2704.687454, 2716.455560
3672, 238, 2705.245281, 2715.777982
3672, 272, 2799.787727, 2812.303135
3672, 306, 2800.257236, 2812.375803
3672, 340, 2800.590168, 2813.239311
3672, 374, 2801.132665, 2812.852480
3672, 408, 2895.533213, 2909.530507
3672, 442, 2896.294173, 2911.085641
3672, 476, 2896.548459, 2913.043875
3672, 510, 2897.029025, 2913.141185
3672, 544, 2991.950496, 3011.119890
3672, 578, 2992.601419, 3010.717340
3672, 612, 2992.900207, 3011.470411
3672, 646, 2993.388469, 3011.980066
3672, 680, 3087.911043, 3107.996915
3672, 714, 3088.657888, 3109.323804
3672, 748, 3089.445818, 3107.487980
3672, 782, 3089.714511, 3110.131517
3672, 816, 3184.244606, 3207.864375
3672, 850, 3184.726097, 3208.702870
3672, 884, 3184.801413, 3209.720066
3672, 918, 3185.171049, 3208.609013
3672, 952, 3279.752090, 3300.297816
3672, 986, 3280.389884, 3306.384229
3672, 1020, 3280.863162, 3306.799962
3706, 34, 2705.729439, 2714.272294
3706, 68, 2706.138831, 2714.475193
3706, 102, 2706.673847, 2715.308992
3706, 136, 2801.103863, 2812.537576
3706, 170, 2801.647473, 2812.459627
3706, 204, 2801.940974, 2812.778348
3706, 238, 2802.380381, 2812.587569
3706, 272, 2897.721975, 2909.594038
3706, 306, 2898.376878, 2912.759618
3706, 340, 2898.747808, 2911.419743
3706, 374, 2898.607391, 2910.337664
3706, 408, 2993.746625, 3008.786518
3706, 442, 2993.676381, 3009.471111
3706, 476, 2993.982750, 3009.756721
3706, 510, 2994.379783, 3010.954677
3706, 544, 3089.951191, 3107.874004
3706, 578, 3089.925245, 3107.523528
3706, 612, 3091.016918, 3108.269519
3706, 646, 3090.738271, 3108.285898
3706, 680, 3186.092209, 3203.859820
3706, 714, 3186.302821, 3206.238304
3706, 748, 3187.025405, 3207.155051
3706, 782, 3186.712595, 3207.018868
3706, 816, 3282.009639, 3306.353260
3706, 850, 3282.991480, 3299.698596
3706, 884, 3282.858538, 3305.563960
3706, 918, 3283.516372, 3307.973283
3706, 952, 3377.843652, 3402.712768
3706, 986, 3378.475136, 3403.054744
3706, 1020, 3378.658545, 3399.692911
3740, 34, 2706.004095, 2714.377395
3740, 68, 2706.407377, 2714.793507
3740, 102, 2706.956938, 2715.365432
3740, 136, 2801.324616, 2811.136272
3740, 170, 2801.889594, 2812.014604
3740, 204, 2802.186953, 2813.952610
3740, 238, 2802.666096, 2812.824657
3740, 272, 2897.960534, 2909.940006
3740, 306, 2898.510473, 2910.363919
3740, 340, 2898.806351, 2911.075604
3740, 374, 2898.674602, 2911.243495
3740, 408, 2993.914981, 3009.230881
3740, 442, 2994.355666, 3010.075080
3740, 476, 2994.775163, 3010.109182
3740, 510, 2994.661101, 3010.591252
3740, 544, 3090.463246, 3107.899268
3740, 578, 3090.876818, 3108.465024
3740, 612, 3091.251176, 3108.707588
3740, 646, 3091.026061, 3109.547113
3740, 680, 3186.239206, 3206.080019
3740, 714, 3187.125145, 3206.798391
3740, 748, 3186.415678, 3206.953316
3740, 782, 3186.929905, 3207.238160
3740, 816, 3282.080121, 3304.209397
3740, 850, 3282.562336, 3305.833097
3740, 884, 3283.751161, 3306.018644
3740, 918, 3284.037948, 3305.675825
3740, 952, 3378.276625, 3402.884330
3740, 986, 3377.890327, 3404.226761
3740, 1020, 3378.409093, 3403.805117
3774, 34, 2706.630932, 2715.012320
3774, 68, 2706.842554, 2715.143691
3774, 102, 2707.230648, 2715.468292
3774, 136, 2802.060167, 2811.944771
3774, 170, 2802.332792, 2812.101558
3774, 204, 2802.678909, 2813.143533
3774, 238, 2803.301014, 2813.682610
3774, 272, 2898.484370, 2910.282889
3774, 306, 2898.237282, 2910.877305
3774, 340, 2899.571687, 2910.029968
3774, 374, 2900.264711, 2911.378692
3774, 408, 2995.000514, 3010.534234
3774, 442, 3012.527894, 3036.615104
3774, 476, 3001.214261, 3027.364283
3774, 510, 3017.788558, 3017.845303
3774, 544, 3105.459933, 3127.421346
3774, 578, 3107.545385, 3115.111194
3774, 612, 3091.651055, 3111.994933
3774, 646, 3092.556798, 3109.740419
3774, 680, 3186.464009, 3207.067968
3774, 714, 3187.050819, 3207.891664
3774, 748, 3187.492355, 3210.629702
3774, 782, 3187.443995, 3228.995777
3774, 816, 3381.306250, 3349.374691
3774, 850, 3318.838112, 3340.293372
3774, 884, 3342.470056, 3390.068800
3774, 918, 3286.100454, 3306.817196
3774, 952, 3423.796183, 3457.842299
3774, 986, 3383.456706, 3399.563757
3774, 1020, 3379.940094, 3408.643590
3808, 34, 2734.893292, 2754.930658
3808, 68, 2748.977783, 2719.255890
3808, 102, 2708.375484, 2717.176993
3808, 136, 2802.679481, 2813.457619
3808, 170, 2802.959180, 2813.849141
3808, 204, 2803.378728, 2814.273714
3808, 238, 2803.804394, 2814.993424
3808, 272, 2898.342616, 2910.842996
3808, 306, 2898.929958, 2912.764486
3808, 340, 2899.939432, 2913.535481
3808, 374, 2899.774970, 2913.951343
3808, 408, 2994.405570, 3011.913500
3808, 442, 2996.260708, 3013.192515
3808, 476, 2996.204034, 3020.471760
3808, 510, 3005.839252, 3020.819595
3808, 544, 3099.581024, 3111.656101
3808, 578, 3094.783653, 3115.849237
3808, 612, 3097.035420, 3116.403065
3808, 646, 3097.454634, 3115.844618
3808, 680, 3189.458140, 3209.983572
3808, 714, 3192.421871, 3211.811676
3808, 748, 3193.121728, 3215.092475
3808, 782, 3192.227840, 3212.521801
3808, 816, 3283.200344, 3308.471288
3808, 850, 3282.905418, 3306.363058
3808, 884, 3283.257755, 3302.864063
3808, 918, 3289.601313, 3306.370804
3808, 952, 3386.883682, 3408.027745
3808, 986, 3381.037625, 3405.944668
3808, 1020, 3388.148772, 3404.745874
3842, 34, 2810.786624, 2817.022141
3842, 68, 2806.032568, 2813.672526
3842, 102, 2810.846594, 2815.940661
3842, 136, 2903.114580, 2916.611486
3842, 170, 2907.088598, 2915.116095
3842, 204, 2901.513223, 2915.363116
3842, 238, 2904.525342, 2914.821783
3842, 272, 2996.846069, 3009.183512
3842, 306, 2996.422584, 3008.923195
3842, 340, 2996.746345, 3009.868851
3842, 374, 2997.486561, 3010.918102
3842, 408, 3092.047222, 3107.433864
3842, 442, 3097.667332, 3113.831476
3842, 476, 3100.314827, 3108.925077
3842, 510, 3093.646459, 3108.819467
3842, 544, 3188.799937, 3205.835930
3842, 578, 3197.466242, 3214.736857
3842, 612, 3192.613235, 3207.266682
3842, 646, 3190.768732, 3210.177039
3842, 680, 3284.935604, 3304.407052
3842, 714, 3285.355217, 3304.466072
3842, 748, 3285.480993, 3314.070984
3842, 782, 3291.371854, 3304.800669
3842, 816, 3381.338196, 3402.747010
3842, 850, 3381.144453, 3403.064910
3842, 884, 3381.575631, 3403.056895
3842, 918, 3381.315512, 3399.854596
3842, 952, 3476.718442, 3495.530007
3842, 986, 3478.246321, 3502.338531
3842, 1020, 3477.401733, 3496.479738
3876, 34, 2804.201377, 2812.801986
3876, 68, 2804.328974, 2813.318128
3876, 102, 2804.923341, 2813.770886
3876, 136, 2899.481270, 2910.100505
3876, 170, 2901.066904, 2910.319815
3876, 204, 2900.568151, 2911.945583
3876, 238, 2901.171125, 2910.695786
3876, 272, 2995.831716, 3008.571555
3876, 306, 2996.579442, 3009.991658
3876, 340, 2996.955648, 3008.571490
3876, 374, 2997.384165, 3009.596783
3876, 408, 3092.406096, 3108.699029
3876, 442, 3096.649367, 3108.489299
3876, 476, 3093.035126, 3108.899711
3876, 510, 3093.360836, 3108.654050
3876, 544, 3188.620747, 3206.253769
3876, 578, 3189.669483, 3206.671744
3876, 612, 3189.489155, 3206.857385
3876, 646, 3190.262269, 3208.148759
3876, 680, 3284.527373, 3303.923253
3876, 714, 3284.443545, 3304.904607
3876, 748, 3285.552284, 3305.143957
3876, 782, 3285.274166, 3306.542561
3876, 816, 3380.738962, 3403.154599
3876, 850, 3381.056952, 3403.532988
3876, 884, 3381.581367, 3404.359901
3876, 918, 3381.927559, 3404.725728
3876, 952, 3476.339727, 3501.272384
3876, 986, 3477.087373, 3501.524861
3876, 1020, 3477.284541, 3502.022898
3910, 34, 2804.554677, 2813.353452
3910, 68, 2805.320075, 2813.357214
3910, 102, 2805.545379, 2813.965769
3910, 136, 2900.078214, 2910.088024
